customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies
3988-RQIXO,Yes,No,Yes,No,No,No,No,Yes,Yes
3207-OYBWH,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
4612-THJBS,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1254-IZEYF,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
5908-QMGOE,Yes,Yes,Yes,No,No,No,No,No,No
0397-GZBBC,Yes,Yes,Yes,No,No,No,No,Yes,Yes
7641-EUYET,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
5373-SFODM,Yes,Yes,Yes,No,No,No,No,No,Yes
7576-OYWBN,Yes,Yes,Yes,No,No,No,No,No,No
8225-BTJAU,Yes,No,Yes,No,No,No,No,No,Yes
2634-HCZGT,Yes,Yes,Yes,Yes,No,No,Yes,No,No
2454-RPBRZ,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
2265-CYWIV,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1732-VHUBQ,Yes,No,Yes,No,No,No,No,No,No
3923-CSIHK,Yes,No,Yes,No,No,No,No,No,No
7395-IGJOS,Yes,No,Yes,No,No,No,No,No,Yes
9907-SWKKF,No,No,Yes,No,No,No,No,No,No
6397-JNZZG,No,No,Yes,No,Yes,Yes,No,Yes,Yes
2516-VQRRV,Yes,Yes,Yes,No,No,No,No,No,No
7580-UGXNC,Yes,No,Yes,Yes,Yes,No,No,No,No
7056-IMHCC,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
0917-EZOLA,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
8414-MYSHR,Yes,No,Yes,No,No,No,No,Yes,Yes
4988-IQIGL,Yes,Yes,Yes,No,No,No,No,No,No
5889-JTMUL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
9026-RNUJS,Yes,No,Yes,No,No,Yes,No,No,No
1624-NALOJ,Yes,Yes,Yes,No,Yes,No,No,No,Yes
6210-KBBPI,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
8337-UPOAQ,Yes,Yes,Yes,No,No,Yes,No,No,Yes
6712-OAWRH,Yes,No,Yes,No,No,No,No,Yes,Yes
5914-DVBWJ,Yes,Yes,Yes,No,Yes,No,Yes,No,No
8644-XLFBW,Yes,No,Yes,No,No,No,No,No,No
3871-IKPYH,Yes,No,Yes,No,No,No,No,No,No
4505-EXZHB,Yes,No,Yes,No,No,Yes,No,No,No
8972-HJWNV,Yes,Yes,Yes,No,No,No,No,No,Yes
3754-DXMRT,Yes,No,Yes,No,No,No,No,No,No
7130-VTEWQ,Yes,Yes,Yes,No,No,No,No,No,No
1792-UXAFY,Yes,No,Yes,No,Yes,Yes,No,Yes,No
8580-QVLOC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2012-NWRPA,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
8808-ELEHO,Yes,Yes,Yes,No,No,Yes,No,No,No
1069-XAIEM,Yes,Yes,Yes,No,No,No,No,No,Yes
0504-HHAPI,Yes,Yes,Yes,No,No,Yes,No,No,Yes
3791-LGQCY,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
8166-ZZTFS,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
7067-KSAZT,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
7480-QNVZJ,Yes,Yes,Yes,No,No,No,No,Yes,Yes
4816-JBHOV,Yes,No,Yes,No,No,No,No,No,No
1268-ASBGA,Yes,Yes,Yes,No,No,No,No,No,Yes
4325-NFSKC,Yes,Yes,Yes,Yes,No,No,No,Yes,No
6502-HCJTI,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
8327-LZKAS,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1075-BGWOH,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
8485-GJCDN,Yes,No,Yes,No,No,No,No,No,No
3317-HRTNN,No,No,Yes,No,No,No,No,Yes,Yes
2982-IHMFT,Yes,Yes,Yes,No,No,No,No,No,No
6345-ULYRW,Yes,Yes,Yes,No,Yes,No,No,No,Yes
5550-VFRLC,Yes,No,Yes,No,No,No,No,No,No
2657-ALMWY,Yes,No,Yes,No,Yes,No,No,No,Yes
2460-FPSYH,No,No,Yes,Yes,Yes,No,No,Yes,Yes
0875-CABNR,Yes,No,Yes,No,No,Yes,No,No,Yes
6982-UQZLY,Yes,No,No,No,No,No,No,No,No
3096-JRDSO,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
1265-XTECC,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1415-YFWLT,Yes,No,Yes,No,No,No,No,Yes,Yes
7136-RVDTZ,No,No,Yes,No,No,No,No,Yes,Yes
4785-QRJHC,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes
5383-MMTWC,Yes,Yes,Yes,No,No,No,No,No,Yes
5167-GBFRE,No,No,Yes,No,No,No,No,No,No
3097-NQYSN,Yes,Yes,Yes,No,No,No,No,Yes,No
3565-UNOCC,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
2856-NNASM,Yes,No,Yes,No,No,No,No,Yes,Yes
5813-UECBU,Yes,Yes,Yes,No,Yes,Yes,No,No,No
9776-CLUJA,Yes,Yes,Yes,Yes,No,No,No,No,No
6661-HBGWL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
3621-CEOVK,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1389-CXMLU,Yes,Yes,Yes,No,No,Yes,No,Yes,No
5561-NWEVX,Yes,Yes,Yes,No,No,Yes,No,No,No
3768-NLUBH,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
6230-BSUXY,Yes,No,Yes,No,No,Yes,No,No,Yes
3005-NFMTA,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
8444-WRIDW,Yes,Yes,Yes,No,Yes,No,No,No,No
0886-QGENL,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
8739-WWKDU,Yes,Yes,Yes,No,Yes,No,No,Yes,No
0786-VSSUD,No,No,Yes,No,Yes,No,No,Yes,No
6583-QGCSI,Yes,Yes,Yes,No,Yes,No,No,Yes,No
6894-LFHLY,Yes,Yes,Yes,No,No,No,No,No,No
9305-CDSKC,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
4190-MFLUW,Yes,No,Yes,No,No,Yes,Yes,No,No
6467-CHFZW,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
5698-BQJOH,Yes,Yes,Yes,No,No,No,No,Yes,Yes
5919-TMRGD,Yes,No,Yes,No,No,No,No,Yes,No
5299-RULOA,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
0404-SWRVG,Yes,Yes,Yes,No,No,No,No,No,No
3091-FYHKI,No,No,Yes,No,No,No,No,No,Yes
2372-HWUHI,Yes,No,Yes,No,No,No,No,No,No
4080-OGPJL,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
2135-RXIHG,Yes,No,Yes,No,No,No,No,No,No
9367-WXLCH,Yes,Yes,Yes,No,No,No,No,No,Yes
1024-GUALD,No,No,Yes,No,No,No,No,No,No
7841-TZDMQ,Yes,No,Yes,No,No,No,No,No,No
8937-RDTHP,Yes,No,Yes,Yes,No,No,No,No,Yes
4484-GLZOU,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
0219-YTZUE,Yes,Yes,Yes,No,Yes,Yes,No,No,No
1010-DIAUQ,Yes,No,Yes,No,No,Yes,No,Yes,Yes
0259-GBZSH,Yes,Yes,Yes,No,No,No,No,Yes,No
4800-VHZKI,Yes,No,No,No,No,No,No,No,No
9063-ZGTUY,Yes,No,No,No,No,No,No,No,No
0256-LTHVJ,Yes,No,Yes,No,No,No,No,No,Yes
5949-XIKAE,Yes,No,Yes,No,Yes,No,No,Yes,No
0388-EOPEX,Yes,No,Yes,Yes,No,No,No,No,No
8205-OTCHB,No,No,Yes,No,Yes,Yes,No,No,Yes
4636-QRJKY,Yes,Yes,Yes,No,No,No,Yes,No,No
3627-FHKBK,Yes,No,Yes,Yes,No,No,No,No,No
0719-SYFRB,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
1009-IRMNA,Yes,No,No,No,No,No,No,No,No
7207-RMRDB,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
0195-IESCP,Yes,Yes,Yes,No,No,No,No,No,Yes
4464-JCOLN,Yes,No,No,No,No,No,No,No,No
5896-NPFWW,Yes,No,Yes,No,No,Yes,No,No,No
1029-QFBEN,Yes,No,No,No,No,No,No,No,No
1589-AGTLK,Yes,No,Yes,No,No,No,No,No,No
5842-POCOP,Yes,No,Yes,Yes,No,Yes,No,No,Yes
0322-CHQRU,Yes,No,Yes,No,No,No,No,No,No
1820-TQVEV,Yes,No,Yes,No,No,No,No,No,No
6275-YDUVO,Yes,No,Yes,No,No,Yes,No,No,Yes
9101-BWFSS,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
3671-SHRSP,Yes,No,Yes,No,No,Yes,Yes,No,No
0207-MDKNV,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
9734-YWGEX,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
9625-QSTYE,Yes,No,Yes,No,Yes,Yes,No,No,No
4541-RMRLG,Yes,No,No,No,No,No,No,No,No
3158-MOERK,Yes,Yes,Yes,No,No,No,No,Yes,Yes
7294-TMAOP,Yes,No,Yes,No,No,No,No,Yes,Yes
3842-IYKUE,Yes,Yes,Yes,No,Yes,No,Yes,No,No
4695-VADHF,Yes,No,Yes,No,No,Yes,No,No,Yes
3863-IUBJR,Yes,No,Yes,No,No,No,No,No,Yes
6941-PMGEP,Yes,No,Yes,No,No,No,No,No,Yes
0655-RBDUG,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
8824-RWFXJ,Yes,No,Yes,No,Yes,Yes,No,No,No
7627-JKIAZ,Yes,Yes,Yes,No,No,Yes,No,No,No
0841-NULXI,No,No,Yes,No,No,No,No,No,Yes
7851-WZEKY,Yes,Yes,Yes,No,No,No,No,Yes,Yes
8844-TONUD,Yes,No,Yes,No,No,Yes,No,Yes,Yes
0107-WESLM,Yes,No,No,No,No,No,No,No,No
1579-KLYDT,Yes,Yes,Yes,No,No,Yes,No,Yes,No
1373-ORVIZ,Yes,Yes,Yes,No,No,No,Yes,No,Yes
2833-SLKDQ,Yes,No,Yes,No,No,No,No,No,No
2026-TGDHM,Yes,No,Yes,No,No,No,No,No,Yes
4030-VPZBD,No,No,Yes,No,No,No,Yes,No,No
7993-PYKOF,Yes,No,Yes,Yes,No,No,No,No,No
4566-QVRRW,Yes,No,Yes,No,No,No,No,No,No
6599-RCLCJ,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
3838-OZURD,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
2568-BRGYX,Yes,No,Yes,No,No,No,No,No,No
7249-WBIYX,Yes,Yes,Yes,No,No,No,No,Yes,No
3334-CTHOL,Yes,Yes,Yes,No,No,No,No,No,No
7861-UVUFT,Yes,No,Yes,No,No,Yes,No,Yes,No
0680-DFNNY,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
9546-CQJSU,Yes,Yes,Yes,No,No,Yes,No,Yes,No
7893-IXHRQ,Yes,No,No,No,No,No,No,No,No
2952-QAYZF,Yes,Yes,Yes,No,Yes,Yes,No,No,No
9283-LZQOH,Yes,Yes,Yes,No,No,No,No,No,No
7079-QRCBC,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
2667-WYLWJ,Yes,No,No,No,No,No,No,No,No
6326-MTTXK,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
0637-YLETY,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
2929-QNSRW,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1228-FZFRV,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
4829-AUOAX,Yes,Yes,Yes,No,No,No,No,Yes,Yes
6311-UEUME,Yes,No,Yes,No,No,No,No,Yes,No
8640-SDGKB,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
4116-TZAQJ,Yes,No,Yes,Yes,No,No,No,No,No
7511-YMXVQ,No,No,Yes,No,No,No,No,Yes,Yes
9804-ICWBG,Yes,No,Yes,No,No,No,No,No,No
3198-VELRD,Yes,Yes,Yes,No,No,No,No,No,Yes
8380-PEFPE,Yes,No,Yes,No,No,No,No,No,No
6910-HADCM,Yes,No,Yes,No,No,Yes,No,No,No
4816-LXZYW,Yes,Yes,Yes,No,Yes,No,No,No,No
6365-MTGZX,Yes,No,Yes,No,No,No,Yes,Yes,Yes
1349-WXNGG,Yes,No,No,No,No,No,No,No,No
7517-SAWMO,Yes,No,Yes,Yes,No,No,No,No,No
3143-ILDAL,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
4720-VSTSI,Yes,Yes,Yes,No,Yes,Yes,No,No,No
4587-NUKOX,Yes,No,Yes,Yes,Yes,No,No,No,No
0420-BWTPW,No,No,Yes,No,No,No,No,No,No
8183-ONMXC,Yes,No,Yes,No,No,No,No,No,Yes
9614-RMGHA,Yes,Yes,Yes,No,Yes,No,No,Yes,No
5445-UTODQ,Yes,No,Yes,No,No,No,No,Yes,No
7615-ESMYF,No,No,Yes,No,No,No,No,Yes,Yes
1447-PJGGA,Yes,No,Yes,No,No,Yes,No,Yes,Yes
8861-HGGKB,Yes,Yes,Yes,No,No,No,No,No,Yes
7065-YUNRY,Yes,No,Yes,No,No,No,No,No,No
9172-JITSM,Yes,No,Yes,No,No,No,No,Yes,Yes
8624-GIOUT,Yes,Yes,Yes,Yes,Yes,No,No,No,No
1084-UQCHV,Yes,No,Yes,No,No,No,No,No,No
3806-DXQOM,No,No,Yes,Yes,Yes,No,No,No,No
0761-AETCS,Yes,No,No,No,No,No,No,No,No
2153-MREFK,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
7802-EFKNY,No,No,Yes,No,No,No,No,No,No
9787-XVQIU,Yes,Yes,Yes,No,No,No,No,No,No
0524-IAVZO,Yes,Yes,Yes,No,No,No,No,No,Yes
5159-YFPKQ,Yes,No,Yes,No,No,Yes,No,No,No
4285-GYRQC,Yes,No,Yes,No,No,Yes,No,Yes,No
0866-QLSIR,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
7181-BQYBV,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2506-CLAKW,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
3571-RFHAR,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
9578-VRMNM,Yes,Yes,Yes,No,No,Yes,No,No,Yes
4307-KTUMW,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
7470-MCQTK,No,No,Yes,No,No,Yes,No,Yes,Yes
3870-MQAMG,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2929-ERCFZ,Yes,No,Yes,No,No,Yes,No,Yes,Yes
1623-NLDOT,No,No,Yes,No,Yes,No,Yes,No,No
7089-IVVAZ,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
9492-TOKRI,Yes,Yes,Yes,No,Yes,No,No,Yes,No
3325-FUYCG,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
2609-IAICY,Yes,Yes,Yes,No,No,No,No,No,No
1740-CSDJP,No,No,Yes,No,No,No,No,No,Yes
9921-ZVRHG,Yes,Yes,Yes,No,No,Yes,No,No,No
9206-GVPEQ,No,No,Yes,Yes,No,No,Yes,Yes,Yes
1596-BBVTG,Yes,Yes,Yes,No,No,No,No,No,No
3707-GNWHM,Yes,Yes,Yes,No,No,No,No,No,No
3230-WYKIR,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
9600-UDOPK,Yes,Yes,Yes,No,No,No,No,Yes,Yes
2195-ZRVAX,Yes,No,Yes,No,No,Yes,No,No,Yes
2011-TRQYE,No,No,Yes,No,Yes,Yes,No,No,No
2608-BHKFN,Yes,No,Yes,No,No,No,No,No,No
8128-YVJRG,Yes,Yes,Yes,Yes,No,No,No,No,No
7938-OUHIO,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
1143-NMNQJ,Yes,Yes,Yes,No,No,No,No,No,Yes
4139-SUGLD,No,No,Yes,Yes,No,No,Yes,No,No
6100-QQHEB,Yes,Yes,Yes,No,No,No,No,Yes,Yes
6158-DWPZT,No,No,Yes,No,No,No,No,No,No
9170-GYZJC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5027-QPKTE,Yes,No,Yes,No,No,No,No,No,No
9992-RRAMN,Yes,Yes,Yes,No,No,No,No,No,Yes
1428-GTBJJ,Yes,No,Yes,No,Yes,No,No,No,No
2249-YPRNG,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
7410-YTJIK,Yes,Yes,Yes,No,No,No,No,No,No
5590-BYNII,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
0596-BQCEQ,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
6214-EDAKZ,Yes,No,Yes,No,Yes,No,Yes,No,No
1208-DNHLN,Yes,Yes,Yes,No,No,No,No,No,No
0617-FHSGK,Yes,Yes,Yes,No,No,No,No,No,No
6376-GAHQE,Yes,No,Yes,No,No,No,No,Yes,No
1432-FPAXX,No,No,Yes,No,Yes,No,No,No,No
3884-HCSWG,Yes,No,Yes,No,No,No,No,No,No
1142-WACZW,No,No,Yes,No,No,No,Yes,No,No
8149-RSOUN,Yes,Yes,Yes,No,No,No,No,Yes,Yes
7250-EQKIY,Yes,No,Yes,No,No,Yes,No,No,No
6772-KSATR,Yes,Yes,Yes,Yes,No,No,No,No,No
5016-ETTFF,No,No,Yes,No,No,Yes,No,No,No
3866-MDTUB,Yes,No,Yes,Yes,No,No,No,Yes,Yes
0897-FEGMU,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
0689-NKYLF,Yes,No,Yes,No,No,Yes,No,Yes,No
4585-HETAI,Yes,No,Yes,No,No,Yes,No,No,No
2108-YKQTY,Yes,No,Yes,No,Yes,No,No,No,No
5955-ERIHD,Yes,Yes,Yes,No,No,No,No,Yes,Yes
5949-EBSQK,Yes,No,Yes,No,No,No,Yes,No,Yes
6221-AVQYL,Yes,Yes,Yes,No,No,No,No,No,No
7743-EXURX,Yes,No,Yes,No,No,Yes,No,No,No
0426-TIRNE,Yes,No,No,No,No,No,No,No,No
7587-RZNME,Yes,No,Yes,No,No,No,No,No,No
2165-VOEGB,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
0963-ZBDRN,Yes,No,Yes,No,No,No,Yes,Yes,Yes
4317-VTEOA,Yes,No,Yes,No,Yes,No,No,No,No
3656-TKRVZ,Yes,No,Yes,Yes,Yes,No,No,No,No
8816-VXNZD,Yes,Yes,Yes,No,No,No,No,No,No
9378-FXTIZ,Yes,Yes,Yes,No,No,No,No,Yes,Yes
7825-GKXMW,Yes,No,Yes,No,No,No,No,No,No
6038-GCYEC,No,No,Yes,No,Yes,Yes,No,Yes,Yes
8443-ZRDBZ,Yes,Yes,Yes,No,No,No,No,No,No
8614-VGMMV,Yes,Yes,Yes,No,No,No,No,No,No
3594-UVONA,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
0004-TLHLJ,Yes,No,Yes,No,No,Yes,No,No,No
4817-VYYWS,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
5299-SJCZT,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
5154-VEKBL,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1334-FJSVR,No,No,Yes,No,No,No,No,No,No
0618-XWMSS,Yes,No,Yes,Yes,No,No,No,No,No
6689-KXGBO,Yes,No,Yes,No,Yes,No,No,No,No
6615-NGGZJ,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
4255-DDUOU,Yes,No,No,No,No,No,No,No,No
7239-HZZCX,Yes,No,No,No,No,No,No,No,No
7683-CBDKJ,Yes,No,Yes,Yes,Yes,No,No,Yes,No
0112-QWPNC,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2777-PHDEI,Yes,No,Yes,No,No,No,No,Yes,No
5356-RHIPP,Yes,No,No,No,No,No,No,No,No
0746-JTRFU,No,No,Yes,No,No,No,No,No,No
4628-CTTLA,No,No,Yes,No,Yes,No,No,Yes,No
6559-ILWKJ,No,No,Yes,No,Yes,No,No,Yes,Yes
4228-ZGYUW,Yes,Yes,Yes,No,Yes,No,No,No,Yes
2683-BPJSO,Yes,Yes,Yes,Yes,Yes,No,No,No,No
1087-UDSIH,Yes,No,No,No,No,No,No,No,No
1043-YCUTE,Yes,Yes,No,No,No,No,No,No,No
7734-DBOAI,No,No,Yes,No,No,No,Yes,Yes,No
2114-MGINA,Yes,No,Yes,No,No,No,No,Yes,Yes
4489-SNOJF,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
6996-KNSML,Yes,No,Yes,No,No,Yes,No,No,No
0515-YPMCW,Yes,No,Yes,No,No,No,No,No,No
0378-XSZPU,Yes,No,Yes,Yes,Yes,Yes,No,No,No
1455-UGQVH,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
7083-YNSKY,Yes,Yes,No,No,No,No,No,No,No
7434-SHXLS,Yes,No,No,No,No,No,No,No,No
4702-IOQDC,Yes,No,Yes,No,No,No,No,No,No
3506-LCJDC,Yes,No,No,No,No,No,No,No,No
0378-TOVMS,Yes,No,Yes,No,No,No,Yes,No,Yes
4355-HBJHH,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
0318-QUUOB,Yes,No,Yes,No,No,No,No,Yes,No
5572-ZDXHY,Yes,No,Yes,No,Yes,No,No,No,Yes
3750-CKVKH,Yes,No,Yes,No,No,No,No,No,No
4547-KQRTM,Yes,Yes,Yes,No,Yes,No,No,No,No
4877-EVATK,Yes,No,No,No,No,No,No,No,No
2462-XIIJB,Yes,Yes,Yes,No,No,Yes,No,Yes,No
7817-BOQPW,Yes,Yes,Yes,No,No,No,No,No,No
1853-UDXBW,Yes,No,Yes,No,No,No,No,No,No
5458-CQJTA,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
8443-WVPSS,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
3006-XIMLN,Yes,Yes,Yes,No,No,No,No,Yes,Yes
0362-ZBZWJ,Yes,Yes,Yes,No,No,No,No,No,Yes
4211-MMAZN,Yes,No,No,No,No,No,No,No,No
1541-ETJZO,Yes,Yes,Yes,No,No,Yes,Yes,No,No
8785-EPNCG,Yes,Yes,No,No,No,No,No,No,No
5729-KLZAR,Yes,No,Yes,No,No,No,No,No,Yes
5480-TBGPH,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
8854-CCVSQ,Yes,Yes,Yes,No,Yes,No,No,No,No
7270-BDIOA,Yes,Yes,Yes,No,No,No,Yes,Yes,No
3765-JXVKY,Yes,No,Yes,No,Yes,No,No,No,No
7330-WZLNC,Yes,Yes,Yes,No,Yes,No,No,Yes,No
4735-ASGMA,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
9725-SCPZG,Yes,No,Yes,No,No,No,No,Yes,Yes
8008-HAWED,No,No,Yes,No,No,Yes,No,Yes,Yes
1867-BDVFH,Yes,Yes,Yes,No,No,No,No,No,No
9103-TCIHJ,Yes,Yes,Yes,Yes,No,No,No,No,No
8943-URTMR,Yes,No,Yes,No,No,No,No,Yes,No
7762-URZQH,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
4628-WQCQQ,Yes,No,Yes,No,No,Yes,No,Yes,No
6861-OKBCE,Yes,No,No,No,No,No,No,No,No
4759-TRPLW,Yes,No,Yes,No,No,No,No,No,No
9874-QLCLH,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
2794-XIMMO,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes
2983-ZANRP,Yes,No,Yes,No,Yes,No,No,No,No
7845-URHJN,Yes,No,No,No,No,No,No,No,No
8634-CILSZ,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
0345-HKJVM,Yes,No,Yes,No,No,No,No,Yes,Yes
9564-KCLHR,Yes,No,Yes,No,No,No,Yes,No,No
8065-YKXKD,Yes,Yes,Yes,No,No,No,No,No,No
5515-IDEJJ,Yes,No,No,No,No,No,No,No,No
5376-DEQCP,Yes,No,Yes,No,No,No,No,No,No
2722-VOJQL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
7394-FKDNK,Yes,No,Yes,No,No,No,No,Yes,Yes
6331-LWDTQ,Yes,Yes,Yes,No,No,No,No,Yes,Yes
8718-PTMEZ,No,No,Yes,No,Yes,No,No,No,No
2207-OBZNX,Yes,No,Yes,Yes,No,No,No,No,No
5536-SLHPM,Yes,Yes,Yes,No,No,Yes,No,No,No
9574-RKJIF,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
0778-NELLA,No,No,Yes,No,No,No,No,Yes,No
4614-NUVZD,Yes,No,Yes,No,No,No,No,No,Yes
9572-MTILT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
5087-SUURX,No,No,Yes,No,No,Yes,No,Yes,No
6330-JKLPC,Yes,Yes,Yes,No,Yes,No,No,No,No
7228-OMTPN,Yes,No,Yes,No,No,No,No,Yes,Yes
2344-JMOGN,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
3799-ISUZQ,Yes,No,Yes,No,No,No,No,No,No
1794-HBQTJ,Yes,No,Yes,Yes,No,No,No,No,No
5393-RXQSZ,Yes,No,Yes,No,No,No,No,No,Yes
3244-DCJWY,Yes,No,Yes,No,No,No,No,No,No
4797-AXPXK,Yes,No,Yes,Yes,Yes,No,Yes,No,No
0654-HMSHN,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
3374-LXDEV,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
9985-MWVIX,Yes,No,Yes,No,No,No,No,No,No
2237-ZFSMY,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
6711-VTNRE,Yes,No,Yes,No,No,Yes,Yes,No,Yes
4548-SDBKE,Yes,Yes,Yes,No,No,No,No,Yes,No
8066-POXGX,No,No,Yes,No,No,No,No,No,Yes
4512-ZUIYL,Yes,No,Yes,No,No,No,No,No,No
2202-CUYXZ,Yes,No,Yes,No,No,Yes,No,Yes,No
5995-OIGLP,Yes,No,Yes,Yes,No,No,Yes,No,No
4250-ZBWLV,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2027-OAQQC,No,No,Yes,No,No,Yes,No,Yes,Yes
1555-DJEQW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9445-SZLCH,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
9526-BIHHD,No,No,Yes,Yes,No,No,No,No,No
4523-WXCEF,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
0870-VEMYL,Yes,No,Yes,Yes,No,No,Yes,No,No
4009-ALQFH,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
8650-RHRKE,No,No,Yes,No,No,Yes,No,No,No
1260-TTRXI,Yes,No,Yes,No,No,No,No,No,Yes
2867-UIMSS,Yes,No,Yes,No,No,No,No,No,Yes
1585-MQSSU,Yes,No,Yes,No,No,No,Yes,No,No
8559-CIZFV,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
4439-JMPMT,Yes,No,Yes,No,No,No,Yes,Yes,No
2575-GFSOE,Yes,No,Yes,No,No,No,No,No,No
7153-OANIO,Yes,No,Yes,No,No,No,No,No,No
6521-YYTYI,Yes,Yes,Yes,No,No,No,No,Yes,Yes
